date,value
2022-02-21,24170.07
2022-02-22,23520.0
2022-02-23,23660.28
2022-02-24,22901.56
2022-02-25,22767.18
2022-02-28,22713.02
2022-03-01,22761.71
2022-03-02,22343.92
2022-03-03,22467.34
2022-03-04,21905.29
2022-03-07,21057.63
2022-03-08,20765.87
2022-03-09,20627.71
2022-03-10,20890.26
2022-03-11,20553.79
2022-03-14,19531.66
2022-03-15,18415.08
2022-03-16,20087.5
2022-03-17,21501.23
2022-03-18,21412.4
2022-03-21,21221.34
2022-03-22,21889.28
2022-03-23,22154.08
2022-03-24,21945.95
2022-03-25,21404.88
2022-03-28,21684.97
2022-03-29,21927.63
2022-03-30,22232.03
2022-03-31,21996.85
2022-04-01,22039.55
2022-04-04,22502.31
2022-04-06,22080.52
2022-04-07,21808.98
2022-04-08,21872.01
2022-04-11,21208.3
2022-04-12,21319.13
2022-04-13,21374.37
2022-04-14,21518.08
2022-04-19,21027.76
2022-04-20,20944.67
2022-04-21,20682.22
2022-04-22,20638.52
2022-04-25,19869.34
2022-04-26,19934.71
2022-04-27,19946.36
2022-04-28,20276.17
2022-04-29,21089.39
2022-05-03,21101.89
2022-05-04,20869.52
2022-05-05,20793.4
2022-05-06,20001.96
2022-05-10,19633.69
2022-05-11,19824.57
2022-05-12,19380.34
2022-05-13,19898.77
2022-05-16,19950.21
2022-05-17,20602.52
2022-05-18,20644.28
2022-05-19,20120.68
2022-05-20,20717.24
2022-05-23,20470.06
2022-05-24,20112.1
2022-05-25,20171.27
2022-05-26,20116.2
2022-05-27,20697.36
2022-05-30,21123.93
2022-05-31,21415.2
2022-06-01,21294.94
2022-06-02,21082.13
2022-06-06,21653.9
2022-06-07,21531.67
2022-06-08,22014.59
2022-06-09,21869.05
2022-06-10,21806.18
2022-06-13,21067.58
2022-06-14,21067.99
2022-06-15,21308.21
2022-06-16,20845.43
2022-06-17,21075.0
2022-06-20,21163.91
2022-06-21,21559.59
2022-06-22,21008.34
2022-06-23,21273.87
2022-06-24,21719.06
2022-06-27,22229.52
2022-06-28,22418.97
2022-06-29,21996.89
2022-06-30,21859.79
2022-07-04,21830.35
2022-07-05,21853.07
2022-07-06,21586.66
2022-07-07,21643.58
2022-07-08,21725.78
2022-07-11,21124.2
2022-07-12,20844.74
2022-07-13,20797.95
2022-07-14,20751.21
2022-07-15,20297.72
2022-07-18,20846.18
2022-07-19,20661.06
2022-07-20,20890.22
2022-07-21,20574.63
2022-07-22,20609.14
2022-07-25,20562.94
2022-07-26,20905.88
2022-07-27,20670.04
2022-07-28,20622.68
2022-07-29,20156.51
2022-08-01,20165.84
2022-08-02,19689.21
2022-08-03,19767.09
2022-08-04,20174.04
2022-08-05,20201.94
2022-08-08,20045.77
2022-08-09,20003.44
2022-08-10,19610.84
2022-08-11,20082.43
2022-08-12,20175.62
2022-08-15,20040.86
2022-08-16,19830.52
2022-08-17,19922.45
2022-08-18,19763.91
2022-08-19,19773.03
2022-08-22,19656.98
2022-08-23,19503.25
2022-08-24,19268.74
2022-08-25,19968.38
2022-08-26,20170.04
2022-08-29,20023.22
2022-08-30,19949.03
2022-08-31,19954.39
2022-09-01,19597.31
2022-09-02,19452.09
2022-09-05,19225.7
2022-09-06,19202.73
2022-09-07,19044.3
2022-09-08,18854.62
2022-09-09,19362.25
2022-09-13,19326.86
2022-09-14,18847.1
2022-09-15,18930.38
2022-09-16,18761.69
2022-09-19,18565.97
2022-09-20,18781.42
2022-09-21,18444.62
2022-09-22,18147.95
2022-09-23,17933.27
2022-09-26,17855.14
2022-09-27,17860.31
2022-09-28,17250.88
2022-09-29,17165.87
2022-09-30,17222.83
2022-10-03,17079.51
2022-10-05,18087.97
2022-10-06,18012.15
2022-10-07,17740.05
2022-10-10,17216.66
2022-10-11,16832.36
2022-10-12,16701.03
2022-10-13,16389.11
2022-10-14,16587.69
2022-10-17,16612.9
2022-10-18,16914.58
2022-10-19,16511.28
2022-10-20,16280.22
2022-10-21,16211.12
2022-10-24,15180.69
2022-10-25,15165.59
2022-10-26,15317.67
2022-10-27,15427.94
2022-10-28,14863.06
2022-10-31,14687.02
2022-11-01,15455.27
2022-11-02,15827.17
2022-11-03,15339.49
2022-11-04,16161.14
2022-11-07,16595.91
2022-11-08,16557.31
2022-11-09,16358.52
2022-11-10,16081.04
2022-11-11,17325.66
2022-11-14,17619.71
2022-11-15,18343.12
2022-11-16,18256.48
2022-11-17,18045.66
2022-11-18,17992.54
2022-11-21,17655.91
2022-11-22,17424.41
2022-11-23,17523.81
2022-11-24,17660.9
2022-11-25,17573.58
2022-11-28,17297.94
2022-11-29,18204.68
2022-11-30,18597.23
2022-12-01,18736.44
2022-12-02,18675.35
2022-12-05,19518.29
2022-12-06,19441.18
2022-12-07,18814.82
2022-12-08,19450.23
2022-12-09,19900.87
2022-12-12,19463.63
2022-12-13,19596.2
2022-12-14,19673.45
2022-12-15,19368.59
2022-12-16,19450.67
2022-12-19,19352.81
2022-12-20,19094.8
2022-12-21,19160.49
2022-12-22,19679.22
2022-12-23,19593.06
2022-12-28,19898.91
2022-12-29,19741.14
2022-12-30,19781.41
2023-01-03,20145.29
2023-01-04,20793.11
2023-01-05,21052.17
2023-01-06,20991.64
2023-01-09,21388.34
2023-01-10,21331.46
2023-01-11,21436.05
2023-01-12,21514.1
2023-01-13,21738.66
2023-01-16,21746.72
2023-01-17,21577.64
2023-01-18,21678.0
2023-01-19,21650.98
2023-01-20,22044.65
2023-01-26,22566.78
2023-01-27,22688.9
2023-01-30,22069.73
2023-01-31,21842.33
2023-02-01,22072.18
2023-02-02,21958.36
2023-02-03,21660.47
2023-02-06,21222.16
2023-02-07,21298.7
2023-02-08,21283.52
2023-02-09,21624.36
2023-02-10,21190.42
2023-02-13,21164.42
2023-02-14,21113.76
2023-02-15,20812.17
2023-02-16,20987.67
2023-02-17,20719.81
2023-02-20,20886.96
2023-02-21,20529.49
2023-02-22,20423.84
2023-02-23,20351.35
2023-02-24,20010.04
2023-02-27,19943.51
2023-02-28,19785.94
2023-03-01,20619.71
2023-03-02,20429.46
2023-03-03,20567.54
2023-03-06,20603.19
2023-03-07,20534.48
2023-03-08,20051.25
2023-03-09,19925.74
2023-03-10,19319.92
2023-03-13,19695.97
2023-03-14,19247.96
2023-03-15,19539.87
2023-03-16,19203.91
2023-03-17,19518.59
2023-03-20,19000.71
2023-03-21,19258.76
2023-03-22,19591.43
2023-03-23,20049.64
2023-03-24,19915.68
2023-03-27,19567.69
2023-03-28,19784.65
2023-03-29,20192.4
2023-03-30,20309.13
2023-03-31,20400.11
2023-04-03,20409.18
2023-04-04,20274.59
2023-04-06,20331.2
2023-04-11,20485.24
2023-04-12,20309.86
2023-04-13,20344.48
2023-04-14,20438.81
2023-04-17,20782.45
2023-04-18,20650.51
2023-04-19,20367.76
2023-04-20,20396.97
2023-04-21,20075.73
2023-04-24,19959.94
2023-04-25,19617.88
2023-04-26,19757.27
2023-04-27,19840.28
2023-04-28,19894.57
2023-05-02,19933.81
2023-05-03,19699.16
2023-05-04,19948.73
2023-05-05,20049.31
2023-05-08,20297.03
2023-05-09,19867.58
2023-05-10,19762.2
2023-05-11,19743.79
2023-05-12,19627.24
2023-05-15,19971.13
2023-05-16,19978.25
2023-05-17,19560.57
2023-05-18,19727.25
2023-05-19,19450.57
2023-05-22,19678.17
2023-05-23,19431.25
2023-05-24,19115.93
2023-05-25,18746.92
2023-05-29,18551.11
2023-05-30,18595.78
2023-05-31,18234.27
2023-06-01,18216.91
2023-06-02,18949.94
2023-06-05,19108.5
2023-06-06,19099.28
2023-06-07,19252.0
2023-06-08,19299.18
2023-06-09,19389.95
2023-06-12,19404.31
2023-06-13,19521.42
2023-06-14,19408.42
2023-06-15,19828.92
2023-06-16,20040.37
2023-06-19,19912.89
2023-06-20,19607.08
2023-06-21,19218.35
2023-06-23,18889.97
2023-06-26,18794.13
2023-06-27,19148.13
2023-06-28,19172.05
2023-06-29,18934.36
2023-06-30,18916.43
2023-07-03,19306.59
2023-07-04,19415.68
2023-07-05,19110.38
2023-07-06,18533.05
2023-07-07,18365.7
2023-07-10,18479.72
2023-07-11,18659.83
2023-07-12,18860.95
2023-07-13,19350.62
2023-07-14,19413.78
2023-07-18,19015.72
2023-07-19,18952.31
2023-07-20,18928.02
2023-07-21,19075.26
2023-07-24,18668.15
2023-07-25,19434.4
2023-07-26,19365.14
2023-07-27,19639.11
2023-07-28,19916.56
2023-07-31,20078.94
2023-08-01,20011.12
2023-08-02,19517.38
2023-08-03,19420.87
2023-08-04,19539.46
2023-08-07,19537.92
2023-08-08,19184.17
2023-08-09,19246.03
2023-08-10,19248.26
2023-08-11,19075.19
2023-08-14,18773.55
2023-08-15,18581.11
2023-08-16,18329.3
2023-08-17,18326.63
2023-08-18,17950.85
2023-08-21,17623.29
2023-08-22,17791.01
2023-08-23,17845.92
2023-08-24,18212.17
2023-08-25,17956.38
2023-08-28,18130.74
2023-08-29,18484.03
2023-08-30,18482.86
2023-08-31,18382.06
2023-09-04,18844.16
2023-09-05,18456.91
2023-09-06,18449.98
2023-09-07,18202.07
2023-09-11,18096.45
2023-09-12,18025.89
2023-09-13,18009.22
2023-09-14,18047.92
2023-09-15,18182.89
2023-09-18,17930.55
2023-09-19,17997.17
2023-09-20,17885.6
2023-09-21,17655.41
2023-09-22,18057.45
2023-09-25,17729.29
2023-09-26,17466.9
2023-09-27,17611.87
2023-09-28,17373.03
2023-09-29,17809.66
2023-10-03,17331.22
2023-10-04,17195.84
2023-10-05,17213.87
2023-10-06,17485.98
2023-10-09,17517.4
2023-10-10,17664.73
2023-10-11,17893.1
2023-10-12,18238.21
2023-10-13,17813.45
2023-10-16,17640.36
2023-10-17,17773.34
2023-10-18,17732.52
2023-10-19,17295.89
2023-10-20,17172.13
2023-10-24,16991.53
2023-10-25,17085.33
2023-10-26,17044.61
2023-10-27,17398.73
2023-10-30,17406.36
2023-10-31,17112.48
2023-11-01,17101.78
2023-11-02,17230.59
2023-11-03,17664.12
2023-11-06,17966.59
2023-11-07,17670.16
2023-11-08,17568.46
2023-11-09,17511.29
2023-11-10,17203.26
2023-11-13,17426.21
2023-11-14,17396.86
2023-11-15,18079.0
2023-11-16,17832.82
2023-11-17,17454.19
2023-11-20,17778.07
2023-11-21,17733.89
2023-11-22,17734.6
2023-11-23,17910.84
2023-11-24,17559.42
2023-11-27,17525.06
2023-11-28,17354.14
2023-11-29,16993.44
2023-11-30,17042.88
2023-12-01,16830.3
2023-12-04,16646.05
2023-12-05,16327.86
2023-12-06,16463.26
2023-12-07,16345.89
2023-12-08,16334.37
2023-12-11,16201.49
2023-12-12,16374.5
2023-12-13,16228.75
2023-12-14,16402.19
2023-12-15,16792.19
2023-12-18,16629.23
2023-12-19,16505.0
2023-12-20,16613.81
2023-12-21,16621.13
2023-12-22,16340.41
2023-12-27,16624.84
2023-12-28,17043.53
2023-12-29,17047.39
2024-01-02,16788.55
2024-01-03,16646.41
2024-01-04,16645.98
2024-01-05,16535.33
2024-01-08,16224.45
2024-01-09,16190.02
2024-01-10,16097.28
2024-01-11,16302.04
2024-01-12,16244.58
2024-01-15,16216.33
2024-01-16,15865.92
2024-01-17,15276.9
2024-01-18,15391.79
2024-01-19,15308.69
2024-01-22,14961.18
2024-01-23,15353.98
2024-01-24,15899.87
2024-01-25,16211.96
2024-01-26,15952.23
2024-01-29,16077.24
2024-01-30,15703.45
2024-01-31,15485.07
2024-02-01,15566.21
2024-02-02,15533.56
2024-02-05,15510.01
2024-02-06,16136.87
2024-02-07,16081.89
2024-02-08,15878.07
2024-02-09,15746.58
2024-02-14,15879.38
2024-02-15,15944.63
2024-02-16,16339.96
2024-02-19,16155.61
2024-02-20,16247.51
2024-02-21,16503.1
2024-02-22,16742.95
2024-02-23,16725.86
2024-02-26,16634.74
2024-02-27,16790.8
2024-02-28,16536.85
2024-02-29,16511.44
2024-03-01,16589.44
2024-03-04,16595.97
2024-03-05,16162.64
2024-03-06,16438.09
2024-03-07,16229.78
2024-03-08,16353.39
2024-03-11,16587.57
2024-03-12,17093.5
2024-03-13,17082.11
2024-03-14,16961.66
2024-03-15,16720.89
2024-03-18,16737.12
2024-03-19,16529.48
2024-03-20,16543.07
2024-03-21,16863.1
2024-03-22,16499.47
2024-03-25,16473.64
2024-03-26,16618.32
2024-03-27,16392.84
2024-03-28,16541.42
2024-04-02,16931.52
2024-04-03,16725.1
2024-04-05,16723.92
2024-04-08,16732.85
2024-04-09,16828.07
2024-04-10,17139.17
2024-04-11,17095.03
2024-04-12,16721.69
2024-04-15,16600.46
2024-04-16,16248.97
2024-04-17,16251.84
2024-04-18,16385.87
2024-04-19,16224.14
2024-04-22,16511.69
2024-04-23,16828.93
2024-04-24,17201.27
2024-04-25,17284.54
2024-04-26,17651.15
2024-04-29,17746.91
2024-04-30,17763.03
2024-05-02,18207.13
2024-05-03,18475.92
2024-05-06,18578.3
2024-05-07,18479.37
2024-05-08,18313.86
2024-05-09,18537.81
2024-05-10,18963.68
2024-05-13,19115.06
2024-05-14,19073.71
2024-05-16,19376.53
2024-05-17,19553.61
2024-05-20,19636.22
2024-05-21,19220.62
2024-05-22,19195.6
2024-05-23,18868.71
2024-05-24,18608.94
2024-05-27,18827.35
2024-05-28,18821.16
2024-05-29,18477.01
2024-05-30,18230.19
2024-05-31,18079.61
2024-06-03,18403.04
2024-06-04,18444.11
2024-06-05,18424.96
2024-06-06,18476.8
2024-06-07,18366.95
2024-06-11,18176.34
2024-06-12,17937.84
2024-06-13,18112.63
2024-06-14,17941.78
2024-06-17,17936.12
2024-06-18,17915.55
2024-06-19,18430.39
2024-06-20,18335.32
2024-06-21,18028.52
2024-06-24,18027.71
2024-06-25,18072.9
2024-06-26,18089.93
2024-06-27,17716.47
2024-06-28,17718.61
2024-07-02,17769.14
2024-07-03,17978.57
2024-07-04,18028.28
2024-07-05,17799.61
2024-07-08,17524.06
2024-07-09,17523.23
2024-07-10,17471.67
2024-07-11,17832.33
2024-07-12,18293.38
2024-07-15,18015.94
2024-07-16,17727.98
2024-07-17,17739.41
2024-07-18,17778.41
2024-07-19,17417.68
2024-07-22,17635.88
2024-07-23,17469.36
2024-07-24,17311.05
2024-07-25,17004.97
2024-07-26,17021.31
2024-07-29,17238.34
2024-07-30,17002.91
2024-07-31,17344.6
2024-08-01,17304.96
2024-08-02,16945.51
2024-08-05,16698.36
2024-08-06,16647.34
2024-08-07,16877.86
2024-08-08,16891.83
2024-08-09,17090.23
2024-08-12,17111.65
2024-08-13,17174.06
2024-08-14,17113.36
2024-08-15,17109.14
2024-08-16,17430.16
2024-08-19,17569.57
2024-08-20,17511.08
2024-08-21,17391.01
2024-08-22,17641.0
2024-08-23,17612.1
2024-08-26,17798.73
2024-08-27,17874.67
2024-08-28,17692.45
2024-08-29,17786.32
2024-08-30,17989.07
2024-09-02,17691.97
2024-09-03,17651.49
2024-09-04,17457.34
2024-09-05,17444.3
2024-09-09,17196.96
2024-09-10,17234.09
2024-09-11,17108.71
2024-09-12,17240.39
2024-09-13,17369.09
2024-09-16,17422.12
2024-09-17,17660.02
2024-09-19,18013.16
2024-09-20,18258.57
2024-09-23,18247.11
2024-09-24,19000.56
2024-09-25,19129.1
2024-09-26,19924.58
2024-09-27,20632.3
2024-09-30,21133.68
2024-10-02,22443.73
2024-10-03,22113.51
2024-10-04,22736.87
2024-10-07,23099.78
2024-10-08,20926.79
2024-10-09,20637.24
2024-10-10,21251.98
2024-10-14,21092.87
2024-10-15,20318.79
2024-10-16,20286.85
2024-10-17,20079.1
2024-10-18,20804.11
2024-10-21,20478.46
2024-10-22,20498.95
2024-10-23,20760.15
2024-10-24,20489.62
2024-10-25,20590.15
2024-10-28,20599.36
2024-10-29,20701.14
2024-10-30,20380.64
2024-10-31,20317.33
2024-11-01,20506.43
2024-11-04,20567.52
2024-11-05,21006.97
2024-11-06,20538.38
2024-11-07,20953.34
2024-11-08,20728.19
2024-11-11,20426.93
2024-11-12,19846.88
2024-11-13,19823.45
2024-11-14,19435.81
2024-11-15,19426.34
2024-11-18,19576.61
2024-11-19,19663.67
2024-11-20,19705.01
2024-11-21,19601.11
2024-11-22,19229.97
2024-11-25,19150.99
2024-11-26,19159.2
2024-11-27,19603.13
2024-11-28,19366.96
2024-11-29,19423.61
2024-12-02,19550.29
2024-12-03,19746.32
2024-12-04,19742.46
2024-12-05,19560.44
2024-12-06,19865.85
2024-12-09,20414.09
2024-12-10,20311.28
2024-12-11,20155.05
2024-12-12,20397.05
2024-12-13,19971.24
2024-12-16,19795.49
2024-12-17,19700.48
2024-12-18,19864.55
2024-12-19,19752.51
2024-12-20,19720.7
2024-12-23,19883.13
2024-12-24,20098.29
2024-12-27,20090.46
2024-12-30,20041.42
2024-12-31,20059.95
2025-01-02,19623.32
2025-01-03,19760.27
2025-01-06,19688.29
2025-01-07,19447.58
2025-01-08,19279.84
2025-01-09,19240.89
2025-01-10,19064.29
2025-01-13,18874.14
2025-01-14,19219.78
2025-01-15,19286.07
2025-01-16,19522.89
2025-01-17,19584.06
2025-01-20,19925.81
2025-01-21,20106.55
2025-01-22,19778.77
2025-01-23,19700.56
2025-01-24,20066.19
2025-01-27,20197.77
2025-01-28,20225.11
2025-02-03,20217.26
2025-02-04,20789.96
2025-02-05,20597.09
2025-02-06,20891.62
2025-02-07,21133.54
2025-02-10,21521.98
2025-02-11,21294.86
2025-02-12,21857.92
2025-02-13,21814.37
2025-02-14,22620.33
2025-02-17,22616.23
2025-02-18,22976.81
2025-02-19,22944.24
2025-02-20,22576.98
2025-02-21,23477.92
2025-02-24,23341.61
2025-02-25,23034.02
2025-02-26,23787.93
2025-02-27,23718.29
2025-02-28,22941.32
2025-03-03,23006.27
2025-03-04,22941.77
2025-03-05,23594.21
2025-03-06,24369.71
2025-03-07,24231.3
2025-03-10,23783.49
2025-03-11,23782.14
2025-03-12,23600.31
2025-03-13,23462.65
2025-03-14,23959.98
2025-03-17,24145.57
2025-03-18,24740.57
2025-03-19,24771.14
2025-03-20,24219.95
2025-03-21,23689.72
2025-03-24,23905.56
2025-03-25,23344.25
2025-03-26,23483.32
2025-03-27,23578.8
2025-03-28,23426.6
2025-03-31,23119.58
2025-04-01,23206.84
2025-04-02,23202.53
2025-04-03,22849.81
2025-04-07,19828.3
2025-04-08,20127.68
2025-04-09,20264.49
2025-04-10,20681.78
2025-04-11,20914.69
2025-04-14,21417.4
2025-04-15,21466.27
2025-04-16,21056.98
2025-04-17,21395.14
2025-04-22,21562.32
2025-04-23,22072.62
2025-04-24,21909.76
2025-04-25,21980.74
2025-04-28,21971.96
2025-04-29,22008.11
2025-04-30,22119.41
2025-05-02,22504.68
2025-05-06,22662.71
2025-05-07,22691.88
2025-05-08,22775.92
2025-05-09,22867.74
2025-05-12,23549.46
2025-05-13,23108.27
2025-05-14,23640.65
2025-05-15,23453.16
2025-05-16,23345.05
2025-05-19,23332.72
2025-05-20,23681.48
2025-05-21,23827.78
2025-05-22,23544.31
2025-05-23,23601.26
2025-05-26,23282.33
2025-05-27,23381.99
2025-05-28,23258.31
2025-05-29,23573.38
2025-05-30,23289.77
2025-06-02,23157.97
2025-06-03,23512.49
2025-06-04,23654.03
2025-06-05,23906.97
2025-06-06,23792.54
2025-06-09,24181.43
2025-06-10,24162.87
2025-06-11,24366.94
2025-06-12,24035.38
2025-06-13,23892.56
2025-06-16,24060.99
2025-06-17,23980.3
2025-06-18,23710.69
2025-06-19,23237.74
2025-06-20,23530.48
2025-06-23,23689.13
2025-06-24,24177.07
2025-06-25,24474.67
2025-06-26,24325.4
2025-06-27,24284.15
2025-06-30,24072.28
2025-07-02,24221.41
2025-07-03,24069.94
2025-07-04,23916.06
2025-07-07,23887.83
2025-07-08,24148.07
2025-07-09,23892.32
2025-07-10,24028.37
2025-07-11,24139.57
2025-07-14,24203.32
2025-07-15,24590.12
2025-07-16,24517.76
2025-07-17,24498.95
2025-07-18,24825.66
2025-07-21,24994.14
2025-07-22,25130.03
2025-07-23,25538.07
2025-07-24,25667.18
2025-07-25,25388.35
2025-07-28,25562.13
2025-07-29,25524.45
2025-07-30,25176.93
2025-07-31,24773.33
2025-08-01,24507.81
2025-08-04,24733.45
2025-08-05,24902.53
2025-08-06,24910.63
2025-08-07,25081.63
2025-08-08,24858.82
2025-08-11,24906.81
2025-08-12,24969.68
2025-08-13,25613.67
2025-08-14,25519.32
2025-08-15,25270.07
2025-08-18,25176.85
2025-08-19,25122.9
2025-08-20,25165.94
2025-08-21,25104.61
2025-08-22,25339.14
2025-08-25,25829.91
2025-08-26,25524.92
2025-08-27,25201.76
2025-08-28,24998.82
2025-08-29,25077.62
2025-09-01,25617.42
2025-09-02,25496.55
2025-09-03,25343.43
2025-09-04,25058.51
2025-09-05,25417.98
2025-09-08,25633.91
2025-09-09,25938.13
2025-09-10,26200.26
2025-09-11,26086.32
2025-09-12,26388.16
2025-09-15,26446.56
2025-09-16,26438.51
2025-09-17,26908.39
2025-09-18,26544.85
2025-09-19,26545.1
2025-09-22,26344.14
2025-09-23,26159.12
2025-09-24,26518.65
2025-09-25,26484.68
2025-09-26,26128.2
2025-09-29,26622.88
2025-09-30,26855.56
2025-10-02,27287.12
2025-10-03,27140.92
2025-10-06,26957.77
2025-10-08,26829.46
2025-10-09,26752.59
2025-10-10,26290.32
2025-10-13,25889.48
2025-10-14,25441.35
2025-10-15,25910.6
2025-10-16,25888.51
2025-10-17,25247.1
2025-10-20,25858.83
2025-10-21,26027.55
2025-10-22,25781.77
2025-10-23,25967.98
2025-10-24,26160.15
2025-10-27,26433.7
2025-10-28,26346.14
2025-10-30,26282.69
2025-10-31,25906.65
2025-11-03,26158.36
2025-11-04,25952.4
2025-11-05,25935.41
2025-11-06,26485.9
2025-11-07,26241.83
2025-11-10,26649.06
2025-11-11,26696.41
2025-11-12,26922.73
2025-11-13,27073.03
2025-11-14,26572.46
2025-11-17,26384.28
2025-11-18,25930.03
2025-11-19,25830.65
2025-11-20,25835.57
2025-11-21,25220.02
2025-11-24,25716.5
2025-11-25,25894.55
2025-11-26,25928.08
2025-11-27,25945.93
2025-11-28,25858.89
2025-12-01,26033.26
2025-12-02,26095.05
2025-12-03,25760.73
2025-12-04,25935.9
2025-12-05,26085.08
2025-12-08,25765.36
2025-12-09,25434.23
2025-12-10,25540.78
2025-12-11,25530.51
2025-12-12,25976.79
2025-12-15,25628.88
2025-12-16,25235.41
2025-12-17,25468.78
2025-12-18,25498.13
2025-12-19,25690.53
