date,value
2021-03-26,1.205500681501
2021-03-29,1.206298819673
2021-03-30,1.220145475154
2021-03-31,1.214813177193
2021-04-01,1.243680563042
2021-04-07,1.222582900884
2021-04-08,1.228080682992
2021-04-09,1.215369333557
2021-04-12,1.218342726993
2021-04-13,1.215098696212
2021-04-14,1.23267626225
2021-04-15,1.224580660278
2021-04-16,1.235365558811
2021-04-19,1.234271663644
2021-04-20,1.230948138121
2021-04-21,1.206549701291
2021-04-22,1.209838282415
2021-04-23,1.225553325458
2021-04-26,1.218204348461
2021-04-27,1.220034416457
2021-04-28,1.224967746452
2021-04-29,1.229069163985
2021-04-30,1.203619048338
2021-05-03,1.192205970189
2021-05-04,1.197586197412
2021-05-05,1.189547420447
2021-05-06,1.198364385336
2021-05-07,1.191701421459
2021-05-10,1.182368032636
2021-05-11,1.154760907608
2021-05-12,1.171018387208
2021-05-13,1.154247195075
2021-05-14,1.154649773031
2021-05-17,1.160180347723
2021-05-18,1.17773401028
2021-05-20,1.174750229473
2021-05-21,1.169675289941
2021-05-24,1.167661076242
2021-05-25,1.186701442446
2021-05-26,1.193312845276
2021-05-27,1.18624240791
2021-05-28,1.18106367204
2021-05-31,1.187117382422
2021-06-01,1.201466409025
2021-06-02,1.199682985564
2021-06-03,1.18541578157
2021-06-04,1.186797690186
2021-06-07,1.203842250907
2021-06-08,1.201605528436
2021-06-09,1.201958202273
2021-06-10,1.201312790743
2021-06-11,1.201293479821
2021-06-15,1.19937752313
2021-06-16,1.19055583729
2021-06-17,1.199063368511
2021-06-18,1.207817476309
2021-06-21,1.197965745046
2021-06-22,1.190032432767
2021-06-23,1.209155125862
2021-06-24,1.216901372836
2021-06-25,1.235486830486
2021-06-28,1.231652055026
2021-06-29,1.218922830524
2021-06-30,1.212701504771
2021-07-02,1.192328509458
2021-07-05,1.178920499083
2021-07-06,1.178245541625
2021-07-07,1.170176529011
2021-07-08,1.132799455378
2021-07-09,1.140306308081
2021-07-12,1.146183277394
2021-07-13,1.168361271838
2021-07-14,1.16280470745
2021-07-15,1.171660889128
2021-07-16,1.17056455192
2021-07-19,1.148740774296
2021-07-20,1.140478209858
2021-07-21,1.137478255163
2021-07-22,1.154807916355
2021-07-23,1.139028331644
2021-07-26,1.08969822026
2021-07-27,1.039422851022
2021-07-28,1.055715017053
2021-07-29,1.096027173969
2021-07-30,1.073054877255
2021-08-02,1.084001057321
2021-08-03,1.075993882027
2021-08-04,1.08504980369
2021-08-05,1.073019495098
2021-08-06,1.074339088684
2021-08-09,1.081519838161
2021-08-10,1.099477210343
2021-08-11,1.103204712326
2021-08-12,1.097295105928
2021-08-13,1.088006814889
2021-08-16,1.075021438159
2021-08-17,1.05261336453
2021-08-18,1.05968479407
2021-08-19,1.032682050693
2021-08-20,1.018884098164
2021-08-23,1.025929537572
2021-08-24,1.056486901923
2021-08-25,1.053527809073
2021-08-26,1.043221200109
2021-08-27,1.04241967505
2021-08-30,1.04511149754
2021-08-31,1.063246815831
2021-09-01,1.07237923494
2021-09-02,1.077154291294
2021-09-03,1.068991179563
2021-09-06,1.144612737052
2021-09-07,1.154290057584
2021-09-08,1.158035093263
2021-09-09,1.121884903956
2021-09-10,1.144267257858
2021-09-13,1.126767402322
2021-09-14,1.111878419198
2021-09-15,1.090165548317
2021-09-16,1.072409017558
2021-09-17,1.085190919869
2021-09-20,1.049066062553
2021-09-21,1.050856471722
2021-09-23,1.068231604965
2021-09-24,1.052860400927
2021-09-27,1.055121572208
2021-09-28,1.070131970997
2021-09-29,1.074598320876
2021-09-30,1.071186316021
2021-10-04,1.049555695826
2021-10-05,1.05067474159
2021-10-06,1.0466312517
2021-10-07,1.080973863171
2021-10-08,1.08779622492
2021-10-11,1.111355974812
2021-10-12,1.09428963007
