date,value
2025-03-25,10.444076147117
2025-03-26,10.475261175399
2025-03-27,10.534601134707
2025-03-28,10.476832702052
2025-03-31,10.350228583068
2025-04-01,10.40252846622
2025-04-02,10.406299038519
2025-04-03,10.260941311346
2025-04-07,8.9806918038076
2025-04-08,9.1371321755374
2025-04-09,9.1922148905491
2025-04-10,9.3760504145751
2025-04-11,9.4986025718071
2025-04-14,9.7162668706353
2025-04-15,9.754490731526
2025-04-16,9.5986692338385
2025-04-17,9.730810090037
2025-04-22,9.8128935039927
2025-04-23,9.9881571956457
2025-04-24,9.9387854680163
2025-04-25,9.9680839770122
2025-04-28,9.9825319814133
2025-04-29,9.9723869514339
2025-04-30,9.9775881701439
2025-05-02,10.129434016644
2025-05-06,10.206999613532
2025-05-07,10.207413579239
2025-05-08,10.249841400672
2025-05-09,10.278514204532
2025-05-12,10.571272555718
2025-05-13,10.383765475898
2025-05-14,10.600820261851
2025-05-15,10.523514947435
2025-05-16,10.466939075508
2025-05-19,10.456882532641
2025-05-20,10.804881845736
2025-05-21,10.916392531735
2025-05-22,10.800910088241
2025-05-23,10.825380759422
2025-05-26,10.68990651849
2025-05-27,10.729454398398
2025-05-28,10.695886591172
2025-05-29,10.805444559635
2025-05-30,10.638446572273
2025-06-02,10.592278481868
2025-06-03,10.742704384586
2025-06-04,10.806194953438
2025-06-05,10.886647109956
2025-06-06,10.845551378897
2025-06-09,10.972748323802
2025-06-10,10.847399088125
2025-06-11,10.965888959972
2025-06-12,10.860115813697
2025-06-13,10.827702043857
2025-06-16,10.89396220016
2025-06-17,10.874123334464
2025-06-18,10.771453303571
2025-06-19,10.548685551129
2025-06-20,10.668288171868
2025-06-23,10.725522444304
2025-06-24,10.936838539348
2025-06-25,11.079080923329
2025-06-26,11.024833544109
2025-06-27,10.990652203374
2025-06-30,10.923564071122
2025-07-02,11.001039700324
2025-07-03,10.936855565558
2025-07-04,10.917154438179
2025-07-07,10.90162941451
2025-07-08,11.00521237844
2025-07-09,10.936947054955
2025-07-10,11.007823127531
2025-07-11,11.017531537047
2025-07-14,11.065633309409
2025-07-15,11.210821786221
2025-07-16,11.190836613116
2025-07-17,11.155920947158
2025-07-18,11.325339197991
2025-07-21,11.433963694984
2025-07-22,11.498129761183
2025-07-23,11.676631371453
2025-07-24,11.717791875933
2025-07-25,11.612329530587
2025-07-28,11.711066123629
2025-07-29,11.870520220907
2025-07-30,11.724031131
2025-07-31,11.519226792071
2025-08-01,11.378112050829
2025-08-04,11.484280369661
2025-08-05,11.565209112206
2025-08-06,11.598211496883
2025-08-07,11.654199284425
2025-08-08,11.59343593356
2025-08-11,11.609563544226
2025-08-12,11.65323762485
2025-08-13,11.911775043321
2025-08-14,11.887858210941
2025-08-15,11.811245619419
2025-08-18,11.770324217455
2025-08-19,11.757185308974
2025-08-20,11.814966629421
2025-08-21,11.78606686738
2025-08-22,11.879189932055
2025-08-25,12.045826715812
2025-08-26,11.940858389824
2025-08-27,11.795369417204
