date,value
2021-04-23,7.351252102541
2021-04-26,7.278366968466
2021-04-27,7.348098696046
2021-04-28,7.543572000959
2021-04-29,7.566035307116
2021-04-30,7.701991173259
2021-05-06,7.491686557728
2021-05-07,7.193205840955
2021-05-10,7.248757062403
2021-05-11,7.236340060248
2021-05-12,7.319598492384
2021-05-13,7.280242268858
2021-05-14,7.488166152104
2021-05-17,7.738334777266
2021-05-18,7.662307428729
2021-05-19,7.730672695245
2021-05-20,7.792644743105
2021-05-21,7.732189076455
2021-05-24,7.79540851305
2021-05-25,8.021818389653
2021-05-26,7.921471261315
2021-05-27,8.000067841194
2021-05-28,8.046931263349
2021-05-31,8.271889835875
2021-06-01,8.247859270971
2021-06-02,8.096450408782
2021-06-03,7.969803464761
2021-06-04,8.089276814894
2021-06-07,8.012266825969
2021-06-08,7.969486318023
2021-06-09,7.961367223884
2021-06-10,8.185484814642
2021-06-11,8.238261320083
2021-06-15,8.684365076052
2021-06-16,8.283128861273
2021-06-17,8.461205672536
2021-06-18,8.62749340888
2021-06-21,8.721154905366
2021-06-22,8.773503152491
2021-06-23,8.877307577962
2021-06-24,8.766743677273
2021-06-25,8.978342680913
2021-06-28,9.174873690243
2021-06-29,9.195818950589
2021-06-30,9.413434535502
2021-07-01,9.410274166081
2021-07-02,9.051862184138
2021-07-05,9.093946188679
2021-07-06,8.877824676105
2021-07-07,9.246230877603
2021-07-08,9.295721103138
2021-07-09,9.20664203385
2021-07-12,9.546539196103
2021-07-13,9.468238609658
2021-07-14,9.42562075916
2021-07-15,9.571220279169
2021-07-16,9.205331638831
2021-07-19,9.276306820796
2021-07-20,9.307636612349
2021-07-21,9.601456678937
2021-07-22,9.529332228283
2021-07-23,9.289881700097
2021-07-26,8.960561235877
2021-07-27,8.561067358981
2021-07-28,8.783706830872
2021-07-29,9.258269691116
2021-07-30,9.14658261911
2021-08-02,9.238960758796
2021-08-03,9.195843595641
2021-08-04,9.431349427017
2021-08-05,9.3604090063
2021-08-06,9.247827591437
2021-08-09,9.100892216803
2021-08-10,9.123970366433
2021-08-11,9.041514380932
2021-08-12,8.888218362282
2021-08-13,8.770226895003
2021-08-16,8.631688827984
2021-08-17,8.417206162871
2021-08-18,8.486712994198
2021-08-19,8.552361361899
2021-08-20,8.232650090569
2021-08-23,8.53344277387
2021-08-24,8.68274068572
2021-08-25,8.745370202252
2021-08-26,8.52080036136
2021-08-27,8.499417225193
2021-08-30,8.521705947069
2021-08-31,8.386356114864
2021-09-01,8.33456896058
2021-09-02,8.202113505932
2021-09-03,8.114287451681
2021-09-06,8.494178061612
2021-09-07,8.542833397863
2021-09-08,8.442720504684
2021-09-09,8.464629418267
2021-09-10,8.483580741065
2021-09-13,8.403239345825
