date,value
2021-03-26,1.521159920813
2021-03-29,1.52709634934
2021-03-30,1.53995929761
2021-03-31,1.530942825611
2021-04-01,1.54488616334
2021-04-02,1.555824682413
2021-04-06,1.551488012567
2021-04-07,1.543645358974
2021-04-08,1.546202566127
2021-04-09,1.525930218823
2021-04-12,1.5065666598
2021-04-13,1.50380971804
2021-04-14,1.512438548691
2021-04-15,1.503180197616
2021-04-16,1.510321975327
2021-04-19,1.540265176859
2021-04-20,1.537336979659
2021-04-21,1.53927492255
2021-04-22,1.535434073143
2021-04-23,1.544843725778
2021-04-26,1.527998390744
2021-04-27,1.530729504751
2021-04-28,1.537608000066
2021-04-29,1.550070133889
2021-04-30,1.533776609129
2021-05-06,1.520422812935
2021-05-07,1.507625733925
2021-05-10,1.509692758702
2021-05-11,1.517384641954
2021-05-12,1.52521380974
2021-05-13,1.511085912044
2021-05-14,1.542927695071
2021-05-17,1.561044894995
2021-05-18,1.563436290584
2021-05-19,1.557325477183
2021-05-20,1.560164457452
2021-05-21,1.546210155385
2021-05-24,1.551382103384
2021-05-25,1.595915206927
2021-05-26,1.597952300528
2021-05-27,1.601703278681
2021-05-28,1.598463393909
2021-05-31,1.597750774335
2021-06-01,1.600448810632
2021-06-02,1.588304086818
2021-06-03,1.579542156993
2021-06-04,1.586262670789
2021-06-07,1.585735901519
2021-06-08,1.575595880143
2021-06-09,1.577767732029
2021-06-10,1.585833434963
2021-06-11,1.574730160218
2021-06-15,1.619249470466
2021-06-16,1.597919473339
2021-06-17,1.60021976932
2021-06-18,1.599544835594
2021-06-21,1.595759242523
2021-06-22,1.606144347936
2021-06-23,1.6109367527
2021-06-24,1.614480038898
2021-06-25,1.638920387802
2021-06-28,1.639290649173
2021-06-29,1.620758502831
2021-06-30,1.630288284342
2021-07-01,1.631916514468
2021-07-02,1.59166546842
2021-07-05,1.594491831613
2021-07-06,1.594106797718
2021-07-07,1.606358255522
2021-07-08,1.588944045804
2021-07-09,1.582595281795
2021-07-12,1.595003187254
2021-07-13,1.59828782222
2021-07-14,1.579076230098
2021-07-15,1.594489495283
2021-07-16,1.57980385037
2021-07-19,1.582939505382
2021-07-20,1.580070182483
2021-07-21,1.589133594832
2021-07-22,1.593895579545
2021-07-23,1.579581517563
2021-07-26,1.532913519594
2021-07-27,1.486292498422
2021-07-28,1.48739938884
2021-07-29,1.507810005986
2021-07-30,1.497242568276
2021-08-02,1.532526146805
2021-08-03,1.529735817739
2021-08-04,1.540223370824
2021-08-05,1.531197325778
2021-08-06,1.524429351227
2021-08-09,1.543202227994
2021-08-10,1.559967081001
2021-08-11,1.556380286334
2021-08-12,1.546542688425
2021-08-13,1.53891831669
2021-08-16,1.539134843273
2021-08-17,1.510933203535
2021-08-18,1.530237302365
2021-08-19,1.518411071829
2021-08-20,1.495356409558
2021-08-23,1.513296290894
2021-08-24,1.527699501691
2021-08-25,1.531213613058
2021-08-26,1.504925373547
2021-08-27,1.512598367611
2021-08-30,1.508317510952
2021-08-31,1.512302765789
2021-09-01,1.533362264433
2021-09-02,1.534861997551
2021-09-03,1.529478383673
2021-09-06,1.554325671285
2021-09-07,1.572406014736
2021-09-08,1.569211134206
2021-09-09,1.572554516753
2021-09-10,1.581991362168
2021-09-13,1.581550935229
2021-09-14,1.558283525626
2021-09-15,1.545281997395
2021-09-16,1.527696838779
2021-09-17,1.537965933985
2021-09-22,1.530966999341
2021-09-23,1.539265706884
2021-09-24,1.534857865923
2021-09-27,1.541162785888
2021-09-28,1.547241466121
2021-09-29,1.529939886176
2021-09-30,1.537603911087
2021-10-08,1.55786866038
2021-10-11,1.561581148564
2021-10-12,1.546069293938
2021-10-13,1.556897380333
2021-10-14,1.55032218334
2021-10-15,1.556548194642
2021-10-18,1.543014373573
2021-10-19,1.556014280609
2021-10-20,1.550995434808
2021-10-21,1.557967946717
2021-10-22,1.563335514311
2021-10-25,1.571021325169
2021-10-26,1.564983017436
2021-10-27,1.547043565914
2021-10-28,1.532278123234
2021-10-29,1.54219718719
2021-11-01,1.537025945196
2021-11-02,1.521031148539
2021-11-03,1.515235647786
2021-11-04,1.527213281398
2021-11-05,1.517915272462
2021-11-08,1.520505786102
2021-11-09,1.519839384174
2021-11-10,1.510811340306
2021-11-11,1.532627316063
2021-11-12,1.528898842468
2021-11-15,1.526850414221
2021-11-16,1.526722805875
2021-11-17,1.527776717024
2021-11-18,1.515631789412
2021-11-19,1.531968286402
2021-11-22,1.538037260291
2021-11-23,1.53850128779
2021-11-24,1.540403395297
2021-11-25,1.533964909252
2021-11-26,1.52199248025
2021-11-29,1.51815717045
2021-11-30,1.514177513577
